Date,EggMass_number,Final_Visit,Visit_num,Plot,Row_num,Location_Plot,Location_Field,Edge,Middle,Leaf_num,Egg_num,Eaten,Nonviable,Hatch,Parasitism ,WBCW ,stink bug bug,ECB,Pest,Entry ,Block,Plot,System,SpringCover,CashCrop,FallCover, Treatment,SoilDisturbance_num,AboveGroundDisturbance_num,SamplingEvent,NumPlantsPer35FT,Plants/Acre,Plants/Hectare,Plants/Plot,Masses/Plot,Eggs/Plant,Perc_Affected_Plants,Eggs/Plot,Eaten/Plot,Proportion_Eaten_Eggs
7/14/2022,30,1,1,122,8,top,0,0,1,8,110,25,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,31,1,2,122,8,middle,0,0,1,7,53,53,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,33,1,2,122,7,bottom,0,0,1,9,52,0,2,50,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/14/2022,34,1,1,122,10,bottom,0,1,0,9,53,43,1,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,35,1,2,122,10,middle,0,1,0,10,61,0,0,61,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,37,1,2,122,11,top,0,1,0,9,46,0,0,45,1,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,38,1,2,122,11,top,0,1,0,10,31,31,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,39,1,2,122,11,top,0,1,0,8,48,48,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,40,1,2,122,11,middle,0,1,0,8,85,84,0,0,1,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,41,1,2,122,12,bottom,0,1,0,9,26,12,0,14,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/26/2022,42,1,2,122,11,bottom,0,1,0,11,64,0,0,64,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1,66,66000,163089.4076,8579.986953,21,0.002447556,0.244755617,1166,385,0.330188679
7/14/2022,43,1,1,124,12,bottom,0,1,0,9,5,0,0,0,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
8/3/2022,44,1,3,124,12,bottom,0,1,0,9,391,32,0,357,2,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,46,1,2,124,9,middle,0,0,1,10,63,30,0,33,2,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,47,1,2,124,9,middle,0,0,1,10,44,38,0,6,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,49,1,2,124,7,bottom,0,0,1,9,65,0,1,65,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,52,1,2,124,6,bottom,0,0,1,10,34,0,2,32,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/14/2022,53,1,1,124,4,bottom,0,0,1,9,12,12,0,0,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/14/2022,54,1,1,124,4,bottom,0,0,1,9,71,31,0,0,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/14/2022,55,1,1,124,3,top,0,1,0,9,55,0,0,0,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,56,1,2,124,2,bottom,0,1,0,10,70,69,0,0,1,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,68,68000,168031.5109,8839.986557,11,0.001244346,0.124434578,860,212,0.246511628
7/26/2022,58,1,2,322,2,middle,0,1,0,10,45,0,0,45,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,59,1,2,322,3,middle,0,1,0,10,63,0,2,60,1,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,61,1,2,322,3,top,0,1,0,12,63,0,0,63,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,62,1,2,322,5,bottom,0,0,1,9,69,66,3,0,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,63,1,2,322,5,middle,0,0,1,9,63,0,0,63,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,64,1,2,322,5,middle,0,0,1,9,51,0,0,51,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,67,1,2,322,7,top,0,0,1,10,49,0,1,48,1,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,68,1,2,322,7,top,0,0,1,10,50,0,0,50,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,69,1,2,322,8,middle,0,0,1,10,14,1,0,13,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,71,1,2,322,12,top,0,1,0,8,56,41,0,15,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,72,1,2,322,12,middle,0,1,0,9,32,0,0,32,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,73,1,2,322,12,middle,0,1,0,9,29,2,1,26,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/15/2022,74,1,1,322,12,middle,0,1,0,9,29,28,0,0,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
8/3/2022,75,1,3,322,12,bottom,0,1,0,11,96,6,0,90,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,15,0.001672243,0.167224335,746,144,0.193029491
7/26/2022,76,1,2,324,1,middle,0,1,0,10,25,3,0,22,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,77,1,2,324,1,middle,0,1,0,10,39,0,1,38,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,78,1,2,324,1,middle,0,1,0,9,68,0,1,67,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,80,1,2,324,2,middle,0,1,0,8,73,0,0,70,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
8/3/2022,82,1,3,324,2,bottom,0,1,0,10,50,50,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,83,1,2,324,2,bottom,0,1,0,9,100,5,0,95,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,84,1,2,324,3,bottom,0,1,0,10,105,0,0,105,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
8/3/2022,85,1,3,324,3,bottom,0,1,0,8,85,0,0,85,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,86,1,2,324,3,bottom,0,1,0,11,72,72,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/15/2022,87,1,1,324,3,top,0,1,0,8,114,0,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,88,1,2,324,4,bottom,0,0,1,7,139,0,0,139,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,89,1,2,324,5,bottom,0,0,1,8,77,1,1,75,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/15/2022,90,1,1,324,5,middle,0,0,1,8,73,0,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,91,1,2,324,6,middle,0,0,1,9,65,2,0,63,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,93,1,2,324,6,bottom,0,0,1,7,92,18,0,74,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,94,1,2,324,11,middle,0,1,0,10,98,97,1,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,95,1,2,324,11,middle,0,1,0,11,69,0,0,69,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,96,1,2,324,12,middle,0,1,0,9,81,80,0,0,1,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,19,0.002214456,0.221445558,1476,332,0.224932249
7/26/2022,99,1,2,323,3,top,0,1,0,10,35,0,0,35,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,68,68000,168031.5109,8839.986557,5,0.000565612,0.056561172,288,13,0.045138889
8/3/2022,100,1,3,323,7,top,0,0,1,10,70,13,0,57,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,68,68000,168031.5109,8839.986557,5,0.000565612,0.056561172,288,13,0.045138889
7/15/2022,102,1,1,323,7,bottom,0,0,1,10,14,0,0,0,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,68,68000,168031.5109,8839.986557,5,0.000565612,0.056561172,288,13,0.045138889
7/15/2022,105,1,1,323,9,middle,0,0,1,9,92,0,0,0,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,68,68000,168031.5109,8839.986557,5,0.000565612,0.056561172,288,13,0.045138889
7/26/2022,106,1,2,323,11,middle,0,1,0,9,26,0,0,26,0,1,0,0,WBCW,2,3,323,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,68,68000,168031.5109,8839.986557,5,0.000565612,0.056561172,288,13,0.045138889
7/26/2022,110,1,2,431,1,bottom,0,1,0,9,56,6,0,50,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
8/3/2022,112,1,3,431,1,bottom,0,1,0,9,38,38,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,114,1,2,431,3,bottom,0,1,0,9,18,0,0,18,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/19/2022,115,1,1,431,3,bottom,0,1,0,10,54,0,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,116,1,2,431,3,middle,0,1,0,12,111,0,0,111,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/19/2022,117,1,1,431,4,top,0,0,1,11,48,10,0,0,4,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,118,1,2,431,6,middle,0,0,1,10,118,0,0,118,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/19/2022,119,1,1,431,5,middle,0,0,1,9,45,45,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,120,1,2,431,6,middle,0,0,1,12,31,0,0,31,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,122,1,2,431,8,middle,0,0,1,10,26,0,0,26,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,123,1,2,431,9,top,0,0,1,11,33,4,0,24,5,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,124,1,2,431,10,top,0,1,0,12,92,0,0,90,2,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,125,1,2,431,10,top,0,1,0,12,44,5,0,36,3,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,127,1,2,431,10,middle,0,1,0,8,12,8,0,3,1,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,128,1,2,431,10,middle,0,1,0,10,35,0,0,33,2,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,129,1,2,431,11,bottom,0,1,0,8,37,0,0,37,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,130,1,2,431,11,bottom,0,1,0,10,39,1,0,38,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/19/2022,132,1,1,431,12,middle,0,1,0,10,78,0,13,0,2,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,135,1,2,431,12,top,0,1,0,11,146,0,6,140,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/19/2022,136,1,1,431,12,top,0,1,0,10,8,0,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,137,1,2,431,11,top,0,1,0,10,49,0,0,49,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,21,0.002485211,0.248521088,1118,117,0.104651163
7/26/2022,138,1,2,433,1,middle,0,1,0,8,24,0,0,24,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,139,1,2,433,2,middle,0,1,0,9,58,0,0,58,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,141,1,2,433,2,middle,0,1,0,8,30,0,0,30,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,143,1,2,433,2,middle,0,1,0,9,31,0,0,31,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,144,1,2,433,2,bottom,0,1,0,10,83,0,0,83,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,146,1,2,433,1,bottom,0,1,0,10,35,34,0,0,1,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,147,1,2,433,3,bottom,0,1,0,10,31,0,0,31,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
8/3/2022,148,1,3,433,4,middle,0,0,1,9,20,0,0,20,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
8/3/2022,149,1,3,433,4,middle,0,0,1,9,43,8,0,34,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,150,1,2,433,3,top,0,1,0,10,78,10,0,68,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
8/3/2022,151,1,3,433,3,top,0,1,0,8,101,20,0,81,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/19/2022,152,1,1,433,5,top,0,0,1,8,18,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,154,1,2,433,5,top,0,0,1,7,41,0,0,41,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,155,1,2,433,5,top,0,0,1,5,55,0,0,48,7,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,157,1,2,433,6,middle,0,0,1,8,53,0,0,53,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
7/26/2022,158,1,2,433,5,middle,0,0,1,8,134,0,0,134,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,28,0.003263408,0.326340823,1553,224,0.144236961
